code,name,year,month,temp_min
GTM.10364830,Suchitepéquez,1988,07,345.9
GTM.10364831,Retalhuleu,1988,07,253.64
GTM.10364832,San Marcos,1988,07,339.15
GTM.10364833,Huehuetenango,1988,07,169.74
GTM.10364834,Quiché,1988,07,214.3
GTM.10364835,Baja Verapaz,1988,07,172.65
GTM.10364836,Alta Verapaz,1988,07,266.74
GTM.10364837,Petén,1988,07,180.74
GTM.10364838,Izabal,1988,07,308.57
GTM.10364839,Zacapa,1988,07,227.03
GTM.10364840,Chiquimula,1988,07,228.79
GTM.10364841,Jalapa,1988,07,144.52
GTM.10364842,Jutiapa,1988,07,157.89
HND.1111420,Atlantida,1988,07,212.24
HND.1111421,Choluteca,1988,07,177.7
HND.1111422,Colon,1988,07,130.6
HND.1111423,Comayagua,1988,07,233.01
HND.1111424,Copan,1988,07,250.34
HND.1111425,Cortes,1988,07,232.52
HND.1111426,Francisco Morazan,1988,07,158.07
HND.1111427,Gracias A Dios,1988,07,223.91
HND.1111428,Intibuca,1988,07,182.89
HND.1111429,Islas De Bahia,1988,07,101.43
HND.1111430,La Paz,1988,07,191.26
HND.1111431,Lempira,1988,07,193.62
HND.1111432,Name Unknown,1988,07,171.47
HND.1111433,Ocotepeque,1988,07,235.31
HND.1111434,Olancho,1988,07,142.65
HND.1111435,Paraiso,1988,07,136.1
HND.1111436,Santa Barbara,1988,07,233.7
HND.1111437,Valle,1988,07,176.79
HND.1111438,Yoro,1988,07,196.5
NIC.1801,Boaco,1988,07,134.33
NIC.18010,Managua,1988,07,98.32
NIC.18011,Masaya,1988,07,115.47
NIC.18012,Matagalpa,1988,07,136.68
NIC.18013,Nueva Segovia,1988,07,128.31
NIC.18014,Región Autónoma del Caribe Norte,1988,07,237.85
NIC.18015,Región Autónoma del Caribe Sur,1988,07,272.68
NIC.18016,Río San Juan,1988,07,272.67
NIC.18017,Rivas,1988,07,146.02
NIC.1802,Carazo,1988,07,95.47
NIC.1803,Chinandega,1988,07,161.92
NIC.1804,Chontales,1988,07,155.61
NIC.1805,Estelí,1988,07,106.45
NIC.1806,Granada,1988,07,97.78
NIC.1807,Jinotega,1988,07,194.55
NIC.1808,León,1988,07,102.05
NIC.1809,Madriz,1988,07,119.07
PAN.1911,Bocas del Toro,1988,07,320.07
PAN.19110,Ngäbe Buglé,1988,07,381.12
PAN.19111,Panamá,1988,07,438.31
PAN.19112,Panamá Oeste,1988,07,344.48
PAN.19113,Veraguas,1988,07,449.47
PAN.1912,Chiriquí,1988,07,461.0
PAN.1913,Coclé,1988,07,349.32
PAN.1914,Colón,1988,07,374.69
PAN.1915,Darién,1988,07,543.02
PAN.1916,Emberá,1988,07,534.07
PAN.1917,Herrera,1988,07,465.43
PAN.1918,Kuna Yala,1988,07,326.3
PAN.1919,Los Santos,1988,07,588.68
SLV.751184,Ahuachapan,1988,07,206.17
SLV.751185,Cabanas,1988,07,163.1
SLV.751186,Chalatenango,1988,07,168.67
SLV.751187,Cuscatlan,1988,07,171.22
SLV.751188,La Libertad,1988,07,179.65
SLV.751189,La Paz,1988,07,216.73
SLV.751190,La Union,1988,07,148.94
SLV.751191,Morazan,1988,07,231.53
SLV.751192,San Miguel,1988,07,207.31
SLV.751193,San Salvador,1988,07,173.09
SLV.751194,San Vicente,1988,07,224.85
SLV.751195,Santa Ana,1988,07,135.67
SLV.751196,Sonsonate,1988,07,229.59
SLV.751197,Usulutan,1988,07,243.52
BLZ.28603,Belize,1988,08,299.13
BLZ.28604,Cayo,1988,08,234.46
BLZ.28605,Corozal,1988,08,309.96
BLZ.28606,Orange Walk,1988,08,254.96
BLZ.28607,Stann Creek,1988,08,298.88
BLZ.28608,Toledo,1988,08,297.4
CRI.61981,Alajuela,1988,08,356.36
CRI.61982,Cartago,1988,08,460.8
CRI.61983,Guanacaste,1988,08,421.15
CRI.61984,Heredia,1988,08,382.71
CRI.61985,Limon,1988,08,366.53
CRI.61986,Puntarenas,1988,08,614.19
CRI.61987,San Jose,1988,08,720.94
GTM.10364821,Guatemala,1988,08,312.23
GTM.10364822,El Progreso,1988,08,320.32
GTM.10364823,Sacatepéquez,1988,08,379.64
GTM.10364824,Chimaltenango,1988,08,399.99
GTM.10364825,Escuintla,1988,08,574.05
GTM.10364826,Santa Rosa,1988,08,438.42
GTM.10364827,Sololá,1988,08,501.75
GTM.10364828,Totonicapán,1988,08,333.72
GTM.10364829,Quetzaltenango,1988,08,637.71
GTM.10364830,Suchitepéquez,1988,08,636.9
GTM.10364831,Retalhuleu,1988,08,641.67
GTM.10364832,San Marcos,1988,08,566.55
GTM.10364833,Huehuetenango,1988,08,375.18
GTM.10364834,Quiché,1988,08,457.41
GTM.10364835,Baja Verapaz,1988,08,345.52
GTM.10364836,Alta Verapaz,1988,08,402.65
GTM.10364837,Petén,1988,08,260.59
GTM.10364838,Izabal,1988,08,411.73
GTM.10364839,Zacapa,1988,08,383.66
GTM.10364840,Chiquimula,1988,08,435.67
GTM.10364841,Jalapa,1988,08,328.79
GTM.10364842,Jutiapa,1988,08,336.2
HND.1111420,Atlantida,1988,08,335.81
HND.1111421,Choluteca,1988,08,487.08
HND.1111422,Colon,1988,08,234.94
HND.1111423,Comayagua,1988,08,383.18
HND.1111424,Copan,1988,08,431.91
HND.1111425,Cortes,1988,08,351.26
HND.1111426,Francisco Morazan,1988,08,331.18
HND.1111427,Gracias A Dios,1988,08,245.62
HND.1111428,Intibuca,1988,08,388.84
HND.1111429,Islas De Bahia,1988,08,164.8
HND.1111430,La Paz,1988,08,379.56
HND.1111431,Lempira,1988,08,387.71
HND.1111432,Name Unknown,1988,08,177.83
HND.1111433,Ocotepeque,1988,08,437.09
HND.1111434,Olancho,1988,08,234.13
HND.1111435,Paraiso,1988,08,295.88
HND.1111436,Santa Barbara,1988,08,404.57
HND.1111437,Valle,1988,08,473.3
HND.1111438,Yoro,1988,08,352.12
NIC.1801,Boaco,1988,08,233.34
NIC.18010,Managua,1988,08,367.93
NIC.18011,Masaya,1988,08,373.5
NIC.18012,Matagalpa,1988,08,246.12
NIC.18013,Nueva Segovia,1988,08,280.38
NIC.18014,Región Autónoma del Caribe Norte,1988,08,269.19
NIC.18015,Región Autónoma del Caribe Sur,1988,08,288.2
NIC.18016,Río San Juan,1988,08,337.67
NIC.18017,Rivas,1988,08,341.5
NIC.1802,Carazo,1988,08,417.62
NIC.1803,Chinandega,1988,08,469.3
NIC.1804,Chontales,1988,08,261.74
NIC.1805,Estelí,1988,08,317.91
NIC.1806,Granada,1988,08,348.29
NIC.1807,Jinotega,1988,08,286.98
NIC.1808,León,1988,08,395.19
NIC.1809,Madriz,1988,08,313.05
PAN.1911,Bocas del Toro,1988,08,417.2
PAN.19110,Ngäbe Buglé,1988,08,399.27
PAN.19111,Panamá,1988,08,403.28
PAN.19112,Panamá Oeste,1988,08,395.83
PAN.19113,Veraguas,1988,08,410.5
PAN.1912,Chiriquí,1988,08,496.91
PAN.1913,Coclé,1988,08,386.11
PAN.1914,Colón,1988,08,375.65
PAN.1915,Darién,1988,08,572.11
PAN.1916,Emberá,1988,08,644.61
PAN.1917,Herrera,1988,08,445.03
PAN.1918,Kuna Yala,1988,08,348.74
PAN.1919,Los Santos,1988,08,453.89
SLV.751184,Ahuachapan,1988,08,447.92
SLV.751185,Cabanas,1988,08,319.02
SLV.751186,Chalatenango,1988,08,329.86
SLV.751187,Cuscatlan,1988,08,364.42
SLV.751188,La Libertad,1988,08,379.17
SLV.751189,La Paz,1988,08,463.98
SLV.751190,La Union,1988,08,411.56
SLV.751191,Morazan,1988,08,442.71
SLV.751192,San Miguel,1988,08,438.85
SLV.751193,San Salvador,1988,08,357.88
SLV.751194,San Vicente,1988,08,424.94
SLV.751195,Santa Ana,1988,08,295.48
SLV.751196,Sonsonate,1988,08,457.67
SLV.751197,Usulutan,1988,08,489.03
BLZ.28603,Belize,1988,09,185.51
BLZ.28604,Cayo,1988,09,205.63
BLZ.28605,Corozal,1988,09,196.76
BLZ.28606,Orange Walk,1988,09,168.52
BLZ.28607,Stann Creek,1988,09,210.68
BLZ.28608,Toledo,1988,09,223.98
CRI.61981,Alajuela,1988,09,425.59
CRI.61982,Cartago,1988,09,569.49
CRI.61983,Guanacaste,1988,09,483.61
CRI.61984,Heredia,1988,09,456.82
CRI.61985,Limon,1988,09,500.82
CRI.61986,Puntarenas,1988,09,628.55
CRI.61987,San Jose,1988,09,721.78
GTM.10364821,Guatemala,1988,09,248.15
GTM.10364822,El Progreso,1988,09,220.79
GTM.10364823,Sacatepéquez,1988,09,256.32
GTM.10364824,Chimaltenango,1988,09,288.32
GTM.10364825,Escuintla,1988,09,323.94
GTM.10364826,Santa Rosa,1988,09,331.23
GTM.10364827,Sololá,1988,09,364.46
GTM.10364828,Totonicapán,1988,09,296.06
GTM.10364829,Quetzaltenango,1988,09,440.66
GTM.10364830,Suchitepéquez,1988,09,420.1
GTM.10364831,Retalhuleu,1988,09,406.83
GTM.10364832,San Marcos,1988,09,421.16
GTM.10364833,Huehuetenango,1988,09,416.9
GTM.10364834,Quiché,1988,09,510.43
GTM.10364835,Baja Verapaz,1988,09,294.71
GTM.10364836,Alta Verapaz,1988,09,404.2
GTM.10364837,Petén,1988,09,215.11
GTM.10364838,Izabal,1988,09,274.84
GTM.10364839,Zacapa,1988,09,245.88
GTM.10364840,Chiquimula,1988,09,252.72
GTM.10364841,Jalapa,1988,09,221.83
GTM.10364842,Jutiapa,1988,09,231.33
HND.1111420,Atlantida,1988,09,245.25
HND.1111421,Choluteca,1988,09,411.49
HND.1111422,Colon,1988,09,175.57
HND.1111423,Comayagua,1988,09,242.82
HND.1111424,Copan,1988,09,283.87
HND.1111425,Cortes,1988,09,225.96
HND.1111426,Francisco Morazan,1988,09,251.1
HND.1111427,Gracias A Dios,1988,09,181.01
HND.1111428,Intibuca,1988,09,285.09
HND.1111429,Islas De Bahia,1988,09,150.15
HND.1111430,La Paz,1988,09,322.4
HND.1111431,Lempira,1988,09,301.81
HND.1111432,Name Unknown,1988,09,207.27
HND.1111433,Ocotepeque,1988,09,311.78
HND.1111434,Olancho,1988,09,178.83
HND.1111435,Paraiso,1988,09,215.51
HND.1111436,Santa Barbara,1988,09,251.03
HND.1111437,Valle,1988,09,395.25
HND.1111438,Yoro,1988,09,229.32
NIC.1801,Boaco,1988,09,201.6
NIC.18010,Managua,1988,09,324.31
NIC.18011,Masaya,1988,09,319.21
NIC.18012,Matagalpa,1988,09,202.5
NIC.18013,Nueva Segovia,1988,09,178.31
NIC.18014,Región Autónoma del Caribe Norte,1988,09,210.72
NIC.18015,Región Autónoma del Caribe Sur,1988,09,279.23
NIC.18016,Río San Juan,1988,09,366.03
NIC.18017,Rivas,1988,09,299.72
NIC.1802,Carazo,1988,09,345.63
NIC.1803,Chinandega,1988,09,424.24
NIC.1804,Chontales,1988,09,244.17
NIC.1805,Estelí,1988,09,291.61
NIC.1806,Granada,1988,09,265.76
NIC.1807,Jinotega,1988,09,199.88
NIC.1808,León,1988,09,398.81
NIC.1809,Madriz,1988,09,255.72
PAN.1911,Bocas del Toro,1988,09,487.96
PAN.19110,Ngäbe Buglé,1988,09,441.85
PAN.19111,Panamá,1988,09,318.24
PAN.19112,Panamá Oeste,1988,09,344.58
PAN.19113,Veraguas,1988,09,496.57
PAN.1912,Chiriquí,1988,09,565.24
PAN.1913,Coclé,1988,09,379.83
PAN.1914,Colón,1988,09,364.08
PAN.1915,Darién,1988,09,458.65
PAN.1916,Emberá,1988,09,512.28
PAN.1917,Herrera,1988,09,505.42
PAN.1918,Kuna Yala,1988,09,254.56
PAN.1919,Los Santos,1988,09,444.83
SLV.751184,Ahuachapan,1988,09,316.61
SLV.751185,Cabanas,1988,09,282.3
SLV.751186,Chalatenango,1988,09,269.71
SLV.751187,Cuscatlan,1988,09,276.91
SLV.751188,La Libertad,1988,09,284.07
SLV.751189,La Paz,1988,09,367.82
SLV.751190,La Union,1988,09,346.44
SLV.751191,Morazan,1988,09,389.4
SLV.751192,San Miguel,1988,09,376.32
SLV.751193,San Salvador,1988,09,271.4
SLV.751194,San Vicente,1988,09,368.37
SLV.751195,Santa Ana,1988,09,218.41
SLV.751196,Sonsonate,1988,09,325.82
SLV.751197,Usulutan,1988,09,421.77
BLZ.28603,Belize,1988,10,207.68
BLZ.28604,Cayo,1988,10,169.73
BLZ.28605,Corozal,1988,10,169.78
BLZ.28606,Orange Walk,1988,10,130.46
BLZ.28607,Stann Creek,1988,10,231.33
BLZ.28608,Toledo,1988,10,256.29
CRI.61981,Alajuela,1988,10,445.61
CRI.61982,Cartago,1988,10,477.9
CRI.61983,Guanacaste,1988,10,349.96
CRI.61984,Heredia,1988,10,406.91
CRI.61985,Limon,1988,10,365.04
CRI.61986,Puntarenas,1988,10,985.13
CRI.61987,San Jose,1988,10,1169.27
GTM.10364821,Guatemala,1988,10,155.97
GTM.10364822,El Progreso,1988,10,155.43
GTM.10364823,Sacatepéquez,1988,10,164.55
GTM.10364824,Chimaltenango,1988,10,216.55
GTM.10364825,Escuintla,1988,10,283.55
GTM.10364826,Santa Rosa,1988,10,230.81
GTM.10364827,Sololá,1988,10,276.49
GTM.10364828,Totonicapán,1988,10,196.72
GTM.10364829,Quetzaltenango,1988,10,365.35
GTM.10364830,Suchitepéquez,1988,10,385.56
GTM.10364831,Retalhuleu,1988,10,248.74
GTM.10364832,San Marcos,1988,10,309.47
GTM.10364833,Huehuetenango,1988,10,209.56
GTM.10364834,Quiché,1988,10,272.65
GTM.10364835,Baja Verapaz,1988,10,227.68
GTM.10364836,Alta Verapaz,1988,10,369.6
GTM.10364837,Petén,1988,10,186.17
GTM.10364838,Izabal,1988,10,385.72
GTM.10364839,Zacapa,1988,10,232.94
GTM.10364840,Chiquimula,1988,10,226.51
GTM.10364841,Jalapa,1988,10,138.44
GTM.10364842,Jutiapa,1988,10,144.43
HND.1111420,Atlantida,1988,10,533.98
HND.1111421,Choluteca,1988,10,247.95
HND.1111422,Colon,1988,10,275.73
HND.1111423,Comayagua,1988,10,233.79
HND.1111424,Copan,1988,10,340.68
HND.1111425,Cortes,1988,10,426.73
HND.1111426,Francisco Morazan,1988,10,179.83
HND.1111427,Gracias A Dios,1988,10,271.59
HND.1111428,Intibuca,1988,10,190.88
HND.1111429,Islas De Bahia,1988,10,390.34
HND.1111430,La Paz,1988,10,182.78
HND.1111431,Lempira,1988,10,201.55
HND.1111432,Name Unknown,1988,10,209.79
HND.1111433,Ocotepeque,1988,10,225.14
HND.1111434,Olancho,1988,10,183.32
HND.1111435,Paraiso,1988,10,207.81
HND.1111436,Santa Barbara,1988,10,356.84
HND.1111437,Valle,1988,10,242.13
HND.1111438,Yoro,1988,10,323.86
NIC.1801,Boaco,1988,10,466.13
NIC.18010,Managua,1988,10,361.15
NIC.18011,Masaya,1988,10,404.66
NIC.18012,Matagalpa,1988,10,374.24
NIC.18013,Nueva Segovia,1988,10,252.68
NIC.18014,Región Autónoma del Caribe Norte,1988,10,268.47
NIC.18015,Región Autónoma del Caribe Sur,1988,10,458.0
NIC.18016,Río San Juan,1988,10,460.5
NIC.18017,Rivas,1988,10,353.29
NIC.1802,Carazo,1988,10,357.92
NIC.1803,Chinandega,1988,10,287.1
NIC.1804,Chontales,1988,10,487.17
NIC.1805,Estelí,1988,10,259.48
NIC.1806,Granada,1988,10,351.45
NIC.1807,Jinotega,1988,10,259.91
NIC.1808,León,1988,10,328.97
NIC.1809,Madriz,1988,10,229.18
PAN.1911,Bocas del Toro,1988,10,334.24
PAN.19110,Ngäbe Buglé,1988,10,512.33
PAN.19111,Panamá,1988,10,380.83
PAN.19112,Panamá Oeste,1988,10,370.39
PAN.19113,Veraguas,1988,10,519.2
PAN.1912,Chiriquí,1988,10,877.59
PAN.1913,Coclé,1988,10,390.31
PAN.1914,Colón,1988,10,457.94
PAN.1915,Darién,1988,10,444.09
PAN.1916,Emberá,1988,10,462.45
PAN.1917,Herrera,1988,10,460.28
PAN.1918,Kuna Yala,1988,10,309.4
PAN.1919,Los Santos,1988,10,500.86
SLV.751184,Ahuachapan,1988,10,202.88
SLV.751185,Cabanas,1988,10,154.08
SLV.751186,Chalatenango,1988,10,126.7
SLV.751187,Cuscatlan,1988,10,135.0
SLV.751188,La Libertad,1988,10,156.19
SLV.751189,La Paz,1988,10,203.34
SLV.751190,La Union,1988,10,216.11
SLV.751191,Morazan,1988,10,246.85
SLV.751192,San Miguel,1988,10,255.18
SLV.751193,San Salvador,1988,10,137.43
SLV.751194,San Vicente,1988,10,215.94
SLV.751195,Santa Ana,1988,10,123.68
SLV.751196,Sonsonate,1988,10,228.99
SLV.751197,Usulutan,1988,10,236.86
BLZ.28603,Belize,1988,11,122.62
BLZ.28604,Cayo,1988,11,103.67
BLZ.28605,Corozal,1988,11,85.15
BLZ.28606,Orange Walk,1988,11,84.5
BLZ.28607,Stann Creek,1988,11,144.22
BLZ.28608,Toledo,1988,11,146.99
CRI.61981,Alajuela,1988,11,167.18
CRI.61982,Cartago,1988,11,170.72
CRI.61983,Guanacaste,1988,11,82.27
CRI.61984,Heredia,1988,11,190.76
CRI.61985,Limon,1988,11,197.82
CRI.61986,Puntarenas,1988,11,385.93
CRI.61987,San Jose,1988,11,389.23
GTM.10364821,Guatemala,1988,11,22.44
GTM.10364822,El Progreso,1988,11,27.59
GTM.10364823,Sacatepéquez,1988,11,35.75
GTM.10364824,Chimaltenango,1988,11,43.61
GTM.10364825,Escuintla,1988,11,52.52
GTM.10364826,Santa Rosa,1988,11,41.55
GTM.10364827,Sololá,1988,11,55.03
GTM.10364828,Totonicapán,1988,11,41.68
GTM.10364829,Quetzaltenango,1988,11,77.73
GTM.10364830,Suchitepéquez,1988,11,72.06
GTM.10364831,Retalhuleu,1988,11,49.58
GTM.10364832,San Marcos,1988,11,63.82
GTM.10364833,Huehuetenango,1988,11,37.13
GTM.10364834,Quiché,1988,11,66.93
GTM.10364835,Baja Verapaz,1988,11,50.79
GTM.10364836,Alta Verapaz,1988,11,116.59
GTM.10364837,Petén,1988,11,80.91
GTM.10364838,Izabal,1988,11,134.1
GTM.10364839,Zacapa,1988,11,68.13
GTM.10364840,Chiquimula,1988,11,32.15
GTM.10364841,Jalapa,1988,11,21.74
GTM.10364842,Jutiapa,1988,11,21.25
HND.1111420,Atlantida,1988,11,193.13
HND.1111421,Choluteca,1988,11,60.47
HND.1111422,Colon,1988,11,137.09
HND.1111423,Comayagua,1988,11,93.96
HND.1111424,Copan,1988,11,94.94
HND.1111425,Cortes,1988,11,117.28
HND.1111426,Francisco Morazan,1988,11,67.36
HND.1111427,Gracias A Dios,1988,11,153.15
HND.1111428,Intibuca,1988,11,47.39
HND.1111429,Islas De Bahia,1988,11,172.79
HND.1111430,La Paz,1988,11,58.4
HND.1111431,Lempira,1988,11,41.78
HND.1111432,Name Unknown,1988,11,199.8
HND.1111433,Ocotepeque,1988,11,35.18
HND.1111434,Olancho,1988,11,76.89
HND.1111435,Paraiso,1988,11,53.72
HND.1111436,Santa Barbara,1988,11,99.82
HND.1111437,Valle,1988,11,47.33
HND.1111438,Yoro,1988,11,133.81
NIC.1801,Boaco,1988,11,56.27
NIC.18010,Managua,1988,11,44.19
NIC.18011,Masaya,1988,11,54.94
NIC.18012,Matagalpa,1988,11,58.98
NIC.18013,Nueva Segovia,1988,11,56.41
NIC.18014,Región Autónoma del Caribe Norte,1988,11,129.93
NIC.18015,Región Autónoma del Caribe Sur,1988,11,147.43
NIC.18016,Río San Juan,1988,11,145.08
NIC.18017,Rivas,1988,11,52.19
NIC.1802,Carazo,1988,11,42.85
NIC.1803,Chinandega,1988,11,62.37
NIC.1804,Chontales,1988,11,69.51
NIC.1805,Estelí,1988,11,37.34
NIC.1806,Granada,1988,11,39.31
NIC.1807,Jinotega,1988,11,81.19
NIC.1808,León,1988,11,43.43
NIC.1809,Madriz,1988,11,37.35
PAN.1911,Bocas del Toro,1988,11,229.26
PAN.19110,Ngäbe Buglé,1988,11,336.04
PAN.19111,Panamá,1988,11,277.9
PAN.19112,Panamá Oeste,1988,11,268.36
PAN.19113,Veraguas,1988,11,374.6
PAN.1912,Chiriquí,1988,11,413.65
PAN.1913,Coclé,1988,11,250.59
PAN.1914,Colón,1988,11,305.7
PAN.1915,Darién,1988,11,486.04
PAN.1916,Emberá,1988,11,457.64
PAN.1917,Herrera,1988,11,348.22
PAN.1918,Kuna Yala,1988,11,234.65
PAN.1919,Los Santos,1988,11,435.21
SLV.751184,Ahuachapan,1988,11,29.17
SLV.751185,Cabanas,1988,11,37.26
SLV.751186,Chalatenango,1988,11,14.84
SLV.751187,Cuscatlan,1988,11,42.74
SLV.751188,La Libertad,1988,11,24.51
SLV.751189,La Paz,1988,11,59.81
SLV.751190,La Union,1988,11,49.35
SLV.751191,Morazan,1988,11,75.5
SLV.751192,San Miguel,1988,11,58.67
SLV.751193,San Salvador,1988,11,32.26
SLV.751194,San Vicente,1988,11,68.56
SLV.751195,Santa Ana,1988,11,14.9
SLV.751196,Sonsonate,1988,11,37.68
SLV.751197,Usulutan,1988,11,52.69
BLZ.28603,Belize,1988,12,75.14
BLZ.28604,Cayo,1988,12,54.99
BLZ.28605,Corozal,1988,12,68.32
BLZ.28606,Orange Walk,1988,12,51.47
BLZ.28607,Stann Creek,1988,12,79.79
BLZ.28608,Toledo,1988,12,82.2
CRI.61981,Alajuela,1988,12,255.01
CRI.61982,Cartago,1988,12,133.81
CRI.61983,Guanacaste,1988,12,35.33
CRI.61984,Heredia,1988,12,321.55
CRI.61985,Limon,1988,12,267.13
CRI.61986,Puntarenas,1988,12,223.58
CRI.61987,San Jose,1988,12,261.41
GTM.10364821,Guatemala,1988,12,9.45
GTM.10364822,El Progreso,1988,12,26.49
GTM.10364823,Sacatepéquez,1988,12,7.51
GTM.10364824,Chimaltenango,1988,12,12.09
GTM.10364825,Escuintla,1988,12,17.05
GTM.10364826,Santa Rosa,1988,12,7.28
GTM.10364827,Sololá,1988,12,17.39
GTM.10364828,Totonicapán,1988,12,12.48
GTM.10364829,Quetzaltenango,1988,12,42.28
GTM.10364830,Suchitepéquez,1988,12,35.66
GTM.10364831,Retalhuleu,1988,12,23.49
GTM.10364832,San Marcos,1988,12,36.59
GTM.10364833,Huehuetenango,1988,12,34.86
GTM.10364834,Quiché,1988,12,79.73
GTM.10364835,Baja Verapaz,1988,12,72.62
GTM.10364836,Alta Verapaz,1988,12,188.52
GTM.10364837,Petén,1988,12,45.73
GTM.10364838,Izabal,1988,12,194.89
GTM.10364839,Zacapa,1988,12,88.89
GTM.10364840,Chiquimula,1988,12,39.72
GTM.10364841,Jalapa,1988,12,11.95
GTM.10364842,Jutiapa,1988,12,2.94
HND.1111420,Atlantida,1988,12,453.91
HND.1111421,Choluteca,1988,12,3.26
HND.1111422,Colon,1988,12,252.79
HND.1111423,Comayagua,1988,12,83.73
HND.1111424,Copan,1988,12,137.09
HND.1111425,Cortes,1988,12,194.82
HND.1111426,Francisco Morazan,1988,12,23.05
HND.1111427,Gracias A Dios,1988,12,144.66
HND.1111428,Intibuca,1988,12,34.09
HND.1111429,Islas De Bahia,1988,12,420.33
HND.1111430,La Paz,1988,12,14.43
HND.1111431,Lempira,1988,12,39.79
HND.1111432,Name Unknown,1988,12,142.86
HND.1111433,Ocotepeque,1988,12,30.17
HND.1111434,Olancho,1988,12,72.69
HND.1111435,Paraiso,1988,12,28.5
HND.1111436,Santa Barbara,1988,12,147.23
HND.1111437,Valle,1988,12,1.21
HND.1111438,Yoro,1988,12,208.7
NIC.1801,Boaco,1988,12,40.15
NIC.18010,Managua,1988,12,3.44
NIC.18011,Masaya,1988,12,7.92
NIC.18012,Matagalpa,1988,12,40.59
NIC.18013,Nueva Segovia,1988,12,45.74
NIC.18014,Región Autónoma del Caribe Norte,1988,12,112.68
NIC.18015,Región Autónoma del Caribe Sur,1988,12,171.0
NIC.18016,Río San Juan,1988,12,188.2
NIC.18017,Rivas,1988,12,45.28
NIC.1802,Carazo,1988,12,4.69
NIC.1803,Chinandega,1988,12,2.3
NIC.1804,Chontales,1988,12,49.45
NIC.1805,Estelí,1988,12,15.95
NIC.1806,Granada,1988,12,10.02
NIC.1807,Jinotega,1988,12,76.59
NIC.1808,León,1988,12,2.87
NIC.1809,Madriz,1988,12,20.88
PAN.1911,Bocas del Toro,1988,12,208.08
PAN.19110,Ngäbe Buglé,1988,12,250.74
PAN.19111,Panamá,1988,12,141.58
PAN.19112,Panamá Oeste,1988,12,123.55
PAN.19113,Veraguas,1988,12,159.12
PAN.1912,Chiriquí,1988,12,149.56
PAN.1913,Coclé,1988,12,112.05
PAN.1914,Colón,1988,12,215.27
PAN.1915,Darién,1988,12,212.41
PAN.1916,Emberá,1988,12,221.48
PAN.1917,Herrera,1988,12,101.04
PAN.1918,Kuna Yala,1988,12,157.72
PAN.1919,Los Santos,1988,12,128.92
SLV.751184,Ahuachapan,1988,12,2.08
SLV.751185,Cabanas,1988,12,1.76
SLV.751186,Chalatenango,1988,12,4.86
SLV.751187,Cuscatlan,1988,12,2.35
SLV.751188,La Libertad,1988,12,2.09
SLV.751189,La Paz,1988,12,1.8
SLV.751190,La Union,1988,12,0.51
SLV.751191,Morazan,1988,12,2.73
SLV.751192,San Miguel,1988,12,1.62
SLV.751193,San Salvador,1988,12,2.48
SLV.751194,San Vicente,1988,12,2.21
SLV.751195,Santa Ana,1988,12,2.9
SLV.751196,Sonsonate,1988,12,2.75
SLV.751197,Usulutan,1988,12,2.37
BLZ.28603,Belize,1989,01,104.43
BLZ.28604,Cayo,1989,01,81.15
BLZ.28605,Corozal,1989,01,81.28
BLZ.28606,Orange Walk,1989,01,84.98
BLZ.28607,Stann Creek,1989,01,139.8
BLZ.28608,Toledo,1989,01,124.56
CRI.61981,Alajuela,1989,01,140.01
CRI.61982,Cartago,1989,01,82.22
CRI.61983,Guanacaste,1989,01,18.36
CRI.61984,Heredia,1989,01,175.27
CRI.61985,Limon,1989,01,177.62
CRI.61986,Puntarenas,1989,01,132.72
CRI.61987,San Jose,1989,01,159.52
GTM.10364821,Guatemala,1989,01,8.23
GTM.10364822,El Progreso,1989,01,23.83
GTM.10364823,Sacatepéquez,1989,01,7.28
GTM.10364824,Chimaltenango,1989,01,20.21
GTM.10364825,Escuintla,1989,01,15.2
GTM.10364826,Santa Rosa,1989,01,10.75
GTM.10364827,Sololá,1989,01,17.67
GTM.10364828,Totonicapán,1989,01,18.84
GTM.10364829,Quetzaltenango,1989,01,38.89
GTM.10364830,Suchitepéquez,1989,01,31.05
GTM.10364831,Retalhuleu,1989,01,16.43
GTM.10364832,San Marcos,1989,01,35.91
GTM.10364833,Huehuetenango,1989,01,32.48
GTM.10364834,Quiché,1989,01,85.72
GTM.10364835,Baja Verapaz,1989,01,74.71
GTM.10364836,Alta Verapaz,1989,01,161.93
GTM.10364837,Petén,1989,01,63.62
GTM.10364838,Izabal,1989,01,215.16
GTM.10364839,Zacapa,1989,01,105.06
GTM.10364840,Chiquimula,1989,01,41.44
GTM.10364841,Jalapa,1989,01,9.09
GTM.10364842,Jutiapa,1989,01,3.17
HND.1111420,Atlantida,1989,01,121.97
HND.1111421,Choluteca,1989,01,1.16
HND.1111422,Colon,1989,01,88.34
HND.1111423,Comayagua,1989,01,58.43
HND.1111424,Copan,1989,01,129.33
HND.1111425,Cortes,1989,01,156.45
HND.1111426,Francisco Morazan,1989,01,16.04
HND.1111427,Gracias A Dios,1989,01,118.23
HND.1111428,Intibuca,1989,01,21.13
HND.1111429,Islas De Bahia,1989,01,104.35
HND.1111430,La Paz,1989,01,7.03
HND.1111431,Lempira,1989,01,25.45
HND.1111432,Name Unknown,1989,01,49.73
HND.1111433,Ocotepeque,1989,01,27.53
HND.1111434,Olancho,1989,01,57.07
