code,name,year,month,temp_max,temp_min
NIC.1802,Carazo,1990,11,30.24,23.61
NIC.1803,Chinandega,1990,11,30.81,23.64
NIC.1804,Chontales,1990,11,28.16,22.22
NIC.1805,Estelí,1990,11,27.21,19.4
NIC.1806,Granada,1990,11,29.51,23.56
NIC.1807,Jinotega,1990,11,26.52,19.69
NIC.1808,León,1990,11,30.6,23.0
NIC.1809,Madriz,1990,11,27.08,19.12
PAN.1911,Bocas del Toro,1990,11,24.59,19.31
PAN.19110,Ngäbe Buglé,1990,11,25.75,20.67
PAN.19111,Panamá,1990,11,28.05,23.49
PAN.19112,Panamá Oeste,1990,11,28.37,23.27
PAN.19113,Veraguas,1990,11,27.6,22.56
PAN.1912,Chiriquí,1990,11,26.4,20.8
PAN.1913,Coclé,1990,11,27.99,22.44
PAN.1914,Colón,1990,11,27.73,23.38
PAN.1915,Darién,1990,11,28.08,22.55
PAN.1916,Emberá,1990,11,28.16,22.18
PAN.1917,Herrera,1990,11,28.97,22.29
PAN.1918,Kuna Yala,1990,11,27.96,23.96
PAN.1919,Los Santos,1990,11,28.53,22.73
SLV.751184,Ahuachapan,1990,11,27.77,20.83
SLV.751185,Cabanas,1990,11,29.87,20.89
SLV.751186,Chalatenango,1990,11,27.61,19.45
SLV.751187,Cuscatlan,1990,11,29.5,20.41
SLV.751188,La Libertad,1990,11,28.84,21.34
SLV.751189,La Paz,1990,11,28.58,23.08
SLV.751190,La Union,1990,11,29.8,22.59
SLV.751191,Morazan,1990,11,28.53,20.07
SLV.751192,San Miguel,1990,11,30.08,21.79
SLV.751193,San Salvador,1990,11,29.47,20.94
SLV.751194,San Vicente,1990,11,30.06,21.54
SLV.751195,Santa Ana,1990,11,27.5,19.0
SLV.751196,Sonsonate,1990,11,28.09,21.36
SLV.751197,Usulutan,1990,11,30.09,22.97
BLZ.28603,Belize,1990,12,26.58,21.77
BLZ.28604,Cayo,1990,12,25.45,19.2
BLZ.28605,Corozal,1990,12,26.85,21.34
BLZ.28606,Orange Walk,1990,12,27.03,20.23
BLZ.28607,Stann Creek,1990,12,25.47,21.08
BLZ.28608,Toledo,1990,12,25.88,20.44
CRI.61981,Alajuela,1990,12,26.52,20.2
CRI.61982,Cartago,1990,12,21.45,14.14
CRI.61983,Guanacaste,1990,12,29.27,22.31
CRI.61984,Heredia,1990,12,25.82,19.56
CRI.61985,Limon,1990,12,24.95,18.83
CRI.61986,Puntarenas,1990,12,26.42,20.62
CRI.61987,San Jose,1990,12,24.02,17.11
GTM.10364821,Guatemala,1990,12,23.55,13.46
GTM.10364822,El Progreso,1990,12,23.25,14.48
GTM.10364823,Sacatepéquez,1990,12,22.7,12.9
GTM.10364824,Chimaltenango,1990,12,21.43,12.59
GTM.10364825,Escuintla,1990,12,27.94,20.71
GTM.10364826,Santa Rosa,1990,12,27.06,18.16
GTM.10364827,Sololá,1990,12,20.33,12.99
GTM.10364828,Totonicapán,1990,12,18.5,9.08
GTM.10364829,Quetzaltenango,1990,12,22.82,14.6
GTM.10364830,Suchitepéquez,1990,12,28.29,20.44
GTM.10364831,Retalhuleu,1990,12,29.72,22.08
GTM.10364832,San Marcos,1990,12,22.38,12.96
GTM.10364833,Huehuetenango,1990,12,20.4,10.84
GTM.10364834,Quiché,1990,12,21.14,13.1
GTM.10364835,Baja Verapaz,1990,12,22.16,13.93
GTM.10364836,Alta Verapaz,1990,12,24.04,17.34
GTM.10364837,Petén,1990,12,26.74,19.45
GTM.10364838,Izabal,1990,12,25.67,20.17
GTM.10364839,Zacapa,1990,12,24.12,17.59
GTM.10364840,Chiquimula,1990,12,23.82,16.57
GTM.10364841,Jalapa,1990,12,23.71,14.52
GTM.10364842,Jutiapa,1990,12,27.61,17.63
HND.1111420,Atlantida,1990,12,25.44,20.28
HND.1111421,Choluteca,1990,12,31.04,21.77
HND.1111422,Colon,1990,12,26.18,20.12
HND.1111423,Comayagua,1990,12,23.82,16.28
HND.1111424,Copan,1990,12,23.15,16.69
HND.1111425,Cortes,1990,12,25.67,19.73
HND.1111426,Francisco Morazan,1990,12,25.15,16.79
HND.1111427,Gracias A Dios,1990,12,27.22,22.16
HND.1111428,Intibuca,1990,12,24.01,15.68
HND.1111429,Islas De Bahia,1990,12,25.89,24.43
HND.1111430,La Paz,1990,12,26.09,16.64
HND.1111431,Lempira,1990,12,24.92,16.45
HND.1111432,Name Unknown,1990,12,26.32,25.02
HND.1111433,Ocotepeque,1990,12,23.1,15.5
HND.1111434,Olancho,1990,12,25.16,18.29
HND.1111435,Paraiso,1990,12,25.77,17.86
HND.1111436,Santa Barbara,1990,12,24.47,17.95
HND.1111437,Valle,1990,12,31.45,22.72
HND.1111438,Yoro,1990,12,25.04,17.53
NIC.1801,Boaco,1990,12,27.89,21.07
NIC.18010,Managua,1990,12,32.16,23.46
NIC.18011,Masaya,1990,12,30.7,22.61
NIC.18012,Matagalpa,1990,12,27.03,20.06
NIC.18013,Nueva Segovia,1990,12,25.56,18.4
NIC.18014,Región Autónoma del Caribe Norte,1990,12,27.49,21.84
NIC.18015,Región Autónoma del Caribe Sur,1990,12,27.64,22.16
NIC.18016,Río San Juan,1990,12,27.87,22.35
NIC.18017,Rivas,1990,12,27.76,24.28
NIC.1802,Carazo,1990,12,31.41,23.61
NIC.1803,Chinandega,1990,12,32.37,23.5
NIC.1804,Chontales,1990,12,28.01,21.81
NIC.1805,Estelí,1990,12,27.44,18.94
NIC.1806,Granada,1990,12,30.21,23.31
NIC.1807,Jinotega,1990,12,25.65,19.24
NIC.1808,León,1990,12,32.05,22.99
NIC.1809,Madriz,1990,12,26.95,18.54
PAN.1911,Bocas del Toro,1990,12,23.74,18.29
PAN.19110,Ngäbe Buglé,1990,12,24.88,19.84
PAN.19111,Panamá,1990,12,27.94,23.52
PAN.19112,Panamá Oeste,1990,12,28.21,23.25
PAN.19113,Veraguas,1990,12,27.84,22.17
PAN.1912,Chiriquí,1990,12,26.94,20.47
PAN.1913,Coclé,1990,12,27.39,22.32
PAN.1914,Colón,1990,12,27.08,23.32
PAN.1915,Darién,1990,12,28.46,22.6
PAN.1916,Emberá,1990,12,28.35,22.21
PAN.1917,Herrera,1990,12,29.07,21.8
PAN.1918,Kuna Yala,1990,12,27.51,24.16
PAN.1919,Los Santos,1990,12,28.61,22.49
SLV.751184,Ahuachapan,1990,12,28.39,20.62
SLV.751185,Cabanas,1990,12,31.41,20.41
SLV.751186,Chalatenango,1990,12,28.85,19.29
SLV.751187,Cuscatlan,1990,12,30.75,20.09
SLV.751188,La Libertad,1990,12,29.83,21.0
SLV.751189,La Paz,1990,12,29.09,22.51
SLV.751190,La Union,1990,12,31.03,21.89
SLV.751191,Morazan,1990,12,29.83,19.07
SLV.751192,San Miguel,1990,12,31.29,20.92
SLV.751193,San Salvador,1990,12,30.61,20.62
SLV.751194,San Vicente,1990,12,31.35,20.93
SLV.751195,Santa Ana,1990,12,28.72,18.82
SLV.751196,Sonsonate,1990,12,28.72,21.08
SLV.751197,Usulutan,1990,12,30.95,22.29
BLZ.28603,Belize,1991,01,27.28,22.3
BLZ.28604,Cayo,1991,01,26.63,19.44
BLZ.28605,Corozal,1991,01,27.52,21.78
BLZ.28606,Orange Walk,1991,01,27.94,20.56
BLZ.28607,Stann Creek,1991,01,26.27,21.42
BLZ.28608,Toledo,1991,01,26.84,20.42
CRI.61981,Alajuela,1991,01,26.83,19.58
CRI.61982,Cartago,1991,01,21.42,12.93
CRI.61983,Guanacaste,1991,01,30.64,22.15
CRI.61984,Heredia,1991,01,26.01,18.67
CRI.61985,Limon,1991,01,24.81,17.63
CRI.61986,Puntarenas,1991,01,26.51,19.98
CRI.61987,San Jose,1991,01,23.95,16.46
GTM.10364821,Guatemala,1991,01,25.38,13.55
GTM.10364822,El Progreso,1991,01,25.12,14.55
GTM.10364823,Sacatepéquez,1991,01,23.78,12.79
GTM.10364824,Chimaltenango,1991,01,22.58,12.49
GTM.10364825,Escuintla,1991,01,28.62,20.36
GTM.10364826,Santa Rosa,1991,01,27.72,17.96
GTM.10364827,Sololá,1991,01,21.0,12.73
GTM.10364828,Totonicapán,1991,01,19.61,9.24
GTM.10364829,Quetzaltenango,1991,01,23.49,14.39
GTM.10364830,Suchitepéquez,1991,01,29.28,20.04
GTM.10364831,Retalhuleu,1991,01,30.73,21.79
GTM.10364832,San Marcos,1991,01,22.93,12.73
GTM.10364833,Huehuetenango,1991,01,21.8,11.04
GTM.10364834,Quiché,1991,01,22.62,13.28
GTM.10364835,Baja Verapaz,1991,01,23.89,14.04
GTM.10364836,Alta Verapaz,1991,01,25.47,17.35
GTM.10364837,Petén,1991,01,28.15,19.51
GTM.10364838,Izabal,1991,01,26.9,20.11
GTM.10364839,Zacapa,1991,01,25.77,17.41
GTM.10364840,Chiquimula,1991,01,25.65,16.43
GTM.10364841,Jalapa,1991,01,25.52,14.58
GTM.10364842,Jutiapa,1991,01,28.64,17.47
HND.1111420,Atlantida,1991,01,26.67,20.02
HND.1111421,Choluteca,1991,01,32.49,21.68
HND.1111422,Colon,1991,01,27.07,19.69
HND.1111423,Comayagua,1991,01,25.61,16.0
HND.1111424,Copan,1991,01,24.79,16.51
HND.1111425,Cortes,1991,01,27.07,19.59
HND.1111426,Francisco Morazan,1991,01,26.77,16.43
HND.1111427,Gracias A Dios,1991,01,27.23,21.57
HND.1111428,Intibuca,1991,01,25.94,15.73
HND.1111429,Islas De Bahia,1991,01,26.12,24.79
HND.1111430,La Paz,1991,01,28.53,16.84
HND.1111431,Lempira,1991,01,26.67,16.33
HND.1111432,Name Unknown,1991,01,26.32,25.22
HND.1111433,Ocotepeque,1991,01,24.94,15.35
HND.1111434,Olancho,1991,01,25.51,17.54
HND.1111435,Paraiso,1991,01,26.5,17.35
HND.1111436,Santa Barbara,1991,01,26.02,17.71
HND.1111437,Valle,1991,01,32.81,22.93
HND.1111438,Yoro,1991,01,26.59,16.98
NIC.1801,Boaco,1991,01,27.97,20.52
NIC.18010,Managua,1991,01,32.67,22.9
NIC.18011,Masaya,1991,01,31.11,22.09
NIC.18012,Matagalpa,1991,01,27.19,19.36
NIC.18013,Nueva Segovia,1991,01,26.04,17.71
NIC.18014,Región Autónoma del Caribe Norte,1991,01,27.38,21.21
NIC.18015,Región Autónoma del Caribe Sur,1991,01,27.33,21.68
NIC.18016,Río San Juan,1991,01,27.76,21.94
NIC.18017,Rivas,1991,01,27.93,24.06
NIC.1802,Carazo,1991,01,31.74,23.18
NIC.1803,Chinandega,1991,01,33.97,23.77
NIC.1804,Chontales,1991,01,28.03,21.44
NIC.1805,Estelí,1991,01,28.66,18.33
NIC.1806,Granada,1991,01,30.41,22.84
NIC.1807,Jinotega,1991,01,25.74,18.49
NIC.1808,León,1991,01,33.22,22.8
NIC.1809,Madriz,1991,01,27.88,17.86
PAN.1911,Bocas del Toro,1991,01,23.54,17.05
PAN.19110,Ngäbe Buglé,1991,01,25.19,18.83
PAN.19111,Panamá,1991,01,28.57,23.25
PAN.19112,Panamá Oeste,1991,01,28.89,22.99
PAN.19113,Veraguas,1991,01,28.73,21.62
PAN.1912,Chiriquí,1991,01,27.67,19.58
PAN.1913,Coclé,1991,01,27.77,21.77
PAN.1914,Colón,1991,01,27.23,22.99
PAN.1915,Darién,1991,01,29.34,22.57
PAN.1916,Emberá,1991,01,29.15,22.23
PAN.1917,Herrera,1991,01,30.72,21.06
PAN.1918,Kuna Yala,1991,01,27.8,24.02
PAN.1919,Los Santos,1991,01,30.13,22.06
SLV.751184,Ahuachapan,1991,01,28.79,20.45
SLV.751185,Cabanas,1991,01,32.85,20.82
SLV.751186,Chalatenango,1991,01,30.51,19.57
SLV.751187,Cuscatlan,1991,01,32.09,20.48
SLV.751188,La Libertad,1991,01,30.55,21.15
SLV.751189,La Paz,1991,01,29.58,22.77
SLV.751190,La Union,1991,01,32.6,22.46
SLV.751191,Morazan,1991,01,32.17,19.76
SLV.751192,San Miguel,1991,01,33.08,21.8
SLV.751193,San Salvador,1991,01,31.6,20.91
SLV.751194,San Vicente,1991,01,32.57,21.26
SLV.751195,Santa Ana,1991,01,30.1,18.89
SLV.751196,Sonsonate,1991,01,29.19,21.0
SLV.751197,Usulutan,1991,01,32.15,22.75
BLZ.28603,Belize,1991,02,27.48,21.31
BLZ.28604,Cayo,1991,02,27.02,18.08
BLZ.28605,Corozal,1991,02,27.89,20.55
BLZ.28606,Orange Walk,1991,02,28.58,18.98
BLZ.28607,Stann Creek,1991,02,26.21,20.65
BLZ.28608,Toledo,1991,02,26.9,19.63
CRI.61981,Alajuela,1991,02,26.47,19.7
CRI.61982,Cartago,1991,02,20.89,13.02
CRI.61983,Guanacaste,1991,02,30.71,22.33
CRI.61984,Heredia,1991,02,25.05,18.82
CRI.61985,Limon,1991,02,24.06,17.91
CRI.61986,Puntarenas,1991,02,27.48,20.78
CRI.61987,San Jose,1991,02,24.59,16.86
GTM.10364821,Guatemala,1991,02,26.78,13.26
GTM.10364822,El Progreso,1991,02,25.61,13.65
GTM.10364823,Sacatepéquez,1991,02,25.7,12.84
GTM.10364824,Chimaltenango,1991,02,24.19,12.48
GTM.10364825,Escuintla,1991,02,29.36,20.52
GTM.10364826,Santa Rosa,1991,02,29.0,17.95
GTM.10364827,Sololá,1991,02,22.57,13.11
GTM.10364828,Totonicapán,1991,02,21.08,9.14
GTM.10364829,Quetzaltenango,1991,02,24.58,14.89
GTM.10364830,Suchitepéquez,1991,02,30.16,20.54
GTM.10364831,Retalhuleu,1991,02,31.19,22.41
GTM.10364832,San Marcos,1991,02,24.21,13.22
GTM.10364833,Huehuetenango,1991,02,22.42,10.69
GTM.10364834,Quiché,1991,02,22.81,12.73
GTM.10364835,Baja Verapaz,1991,02,24.15,13.36
GTM.10364836,Alta Verapaz,1991,02,25.27,16.41
GTM.10364837,Petén,1991,02,28.8,18.47
GTM.10364838,Izabal,1991,02,26.63,19.47
GTM.10364839,Zacapa,1991,02,25.51,16.54
GTM.10364840,Chiquimula,1991,02,25.48,15.7
GTM.10364841,Jalapa,1991,02,26.1,13.89
GTM.10364842,Jutiapa,1991,02,29.57,17.16
HND.1111420,Atlantida,1991,02,26.43,19.5
HND.1111421,Choluteca,1991,02,33.6,21.64
HND.1111422,Colon,1991,02,26.66,19.1
HND.1111423,Comayagua,1991,02,26.12,15.57
HND.1111424,Copan,1991,02,24.44,15.73
HND.1111425,Cortes,1991,02,27.06,18.87
HND.1111426,Francisco Morazan,1991,02,28.36,16.18
HND.1111427,Gracias A Dios,1991,02,27.15,21.26
HND.1111428,Intibuca,1991,02,26.65,15.07
HND.1111429,Islas De Bahia,1991,02,25.81,24.66
HND.1111430,La Paz,1991,02,29.21,16.31
HND.1111431,Lempira,1991,02,27.42,15.64
HND.1111432,Name Unknown,1991,02,25.72,24.62
HND.1111433,Ocotepeque,1991,02,25.46,14.63
HND.1111434,Olancho,1991,02,26.44,16.79
HND.1111435,Paraiso,1991,02,28.12,16.89
HND.1111436,Santa Barbara,1991,02,25.92,16.95
HND.1111437,Valle,1991,02,34.01,22.94
HND.1111438,Yoro,1991,02,27.02,16.46
NIC.1801,Boaco,1991,02,28.19,19.99
NIC.18010,Managua,1991,02,33.08,22.62
NIC.18011,Masaya,1991,02,31.37,21.81
NIC.18012,Matagalpa,1991,02,27.75,18.75
NIC.18013,Nueva Segovia,1991,02,27.27,17.21
NIC.18014,Región Autónoma del Caribe Norte,1991,02,27.47,20.69
NIC.18015,Región Autónoma del Caribe Sur,1991,02,27.09,21.3
NIC.18016,Río San Juan,1991,02,27.38,21.89
NIC.18017,Rivas,1991,02,28.04,23.86
NIC.1802,Carazo,1991,02,31.97,22.93
NIC.1803,Chinandega,1991,02,34.8,23.73
NIC.1804,Chontales,1991,02,27.97,21.03
NIC.1805,Estelí,1991,02,29.43,18.12
NIC.1806,Granada,1991,02,30.5,22.57
NIC.1807,Jinotega,1991,02,26.17,17.79
NIC.1808,León,1991,02,33.91,22.71
NIC.1809,Madriz,1991,02,29.03,17.67
PAN.1911,Bocas del Toro,1991,02,22.91,17.38
PAN.19110,Ngäbe Buglé,1991,02,24.77,19.31
PAN.19111,Panamá,1991,02,28.13,23.38
PAN.19112,Panamá Oeste,1991,02,28.96,23.29
PAN.19113,Veraguas,1991,02,29.21,22.38
PAN.1912,Chiriquí,1991,02,28.62,20.68
PAN.1913,Coclé,1991,02,27.59,22.2
PAN.1914,Colón,1991,02,26.93,23.22
PAN.1915,Darién,1991,02,29.57,23.09
PAN.1916,Emberá,1991,02,28.93,22.72
PAN.1917,Herrera,1991,02,31.5,22.27
PAN.1918,Kuna Yala,1991,02,27.13,24.03
PAN.1919,Los Santos,1991,02,30.88,22.96
SLV.751184,Ahuachapan,1991,02,29.77,20.5
SLV.751185,Cabanas,1991,02,34.45,20.11
SLV.751186,Chalatenango,1991,02,31.78,18.82
SLV.751187,Cuscatlan,1991,02,33.74,19.72
SLV.751188,La Libertad,1991,02,31.83,20.76
SLV.751189,La Paz,1991,02,30.72,22.33
SLV.751190,La Union,1991,02,33.85,22.21
SLV.751191,Morazan,1991,02,33.72,19.46
SLV.751192,San Miguel,1991,02,34.69,21.46
SLV.751193,San Salvador,1991,02,33.07,20.28
SLV.751194,San Vicente,1991,02,34.33,20.67
SLV.751195,Santa Ana,1991,02,30.9,18.26
SLV.751196,Sonsonate,1991,02,30.24,20.96
SLV.751197,Usulutan,1991,02,33.57,22.28
BLZ.28603,Belize,1991,03,29.81,23.01
BLZ.28604,Cayo,1991,03,31.26,19.66
BLZ.28605,Corozal,1991,03,30.46,22.62
BLZ.28606,Orange Walk,1991,03,32.54,21.12
BLZ.28607,Stann Creek,1991,03,28.53,21.81
BLZ.28608,Toledo,1991,03,30.37,20.89
CRI.61981,Alajuela,1991,03,29.02,19.87
CRI.61982,Cartago,1991,03,22.44,13.93
CRI.61983,Guanacaste,1991,03,32.78,22.58
CRI.61984,Heredia,1991,03,27.34,19.2
CRI.61985,Limon,1991,03,25.64,18.53
CRI.61986,Puntarenas,1991,03,28.03,21.08
CRI.61987,San Jose,1991,03,25.3,17.4
GTM.10364821,Guatemala,1991,03,28.41,14.22
GTM.10364822,El Progreso,1991,03,29.35,14.59
GTM.10364823,Sacatepéquez,1991,03,26.03,13.59
GTM.10364824,Chimaltenango,1991,03,25.52,13.34
GTM.10364825,Escuintla,1991,03,29.9,21.35
GTM.10364826,Santa Rosa,1991,03,28.83,18.44
GTM.10364827,Sololá,1991,03,23.12,13.61
GTM.10364828,Totonicapán,1991,03,23.88,9.91
GTM.10364829,Quetzaltenango,1991,03,25.68,15.35
GTM.10364830,Suchitepéquez,1991,03,30.78,21.1
GTM.10364831,Retalhuleu,1991,03,31.74,22.82
GTM.10364832,San Marcos,1991,03,25.47,13.83
GTM.10364833,Huehuetenango,1991,03,25.69,11.64
GTM.10364834,Quiché,1991,03,26.85,13.73
GTM.10364835,Baja Verapaz,1991,03,28.25,14.02
GTM.10364836,Alta Verapaz,1991,03,29.52,17.63
GTM.10364837,Petén,1991,03,33.62,20.51
GTM.10364838,Izabal,1991,03,30.49,20.76
GTM.10364839,Zacapa,1991,03,30.22,17.52
GTM.10364840,Chiquimula,1991,03,29.59,16.59
GTM.10364841,Jalapa,1991,03,28.88,14.79
GTM.10364842,Jutiapa,1991,03,30.25,17.53
HND.1111420,Atlantida,1991,03,29.15,20.81
HND.1111421,Choluteca,1991,03,34.4,22.13
HND.1111422,Colon,1991,03,30.23,20.3
HND.1111423,Comayagua,1991,03,30.2,16.34
HND.1111424,Copan,1991,03,28.97,16.63
HND.1111425,Cortes,1991,03,31.11,20.16
HND.1111426,Francisco Morazan,1991,03,31.38,17.03
HND.1111427,Gracias A Dios,1991,03,29.63,21.95
HND.1111428,Intibuca,1991,03,29.34,15.64
HND.1111429,Islas De Bahia,1991,03,26.64,25.42
HND.1111430,La Paz,1991,03,30.94,16.77
HND.1111431,Lempira,1991,03,29.83,16.25
HND.1111432,Name Unknown,1991,03,26.07,25.08
HND.1111433,Ocotepeque,1991,03,28.37,15.47
HND.1111434,Olancho,1991,03,30.06,17.81
HND.1111435,Paraiso,1991,03,31.48,17.77
HND.1111436,Santa Barbara,1991,03,30.59,17.87
HND.1111437,Valle,1991,03,33.23,23.25
HND.1111438,Yoro,1991,03,31.09,17.97
NIC.1801,Boaco,1991,03,31.17,20.48
NIC.18010,Managua,1991,03,34.81,23.11
NIC.18011,Masaya,1991,03,33.23,22.31
NIC.18012,Matagalpa,1991,03,30.68,19.27
NIC.18013,Nueva Segovia,1991,03,30.99,17.92
NIC.18014,Región Autónoma del Caribe Norte,1991,03,30.1,21.44
NIC.18015,Región Autónoma del Caribe Sur,1991,03,29.69,21.96
NIC.18016,Río San Juan,1991,03,30.07,22.23
NIC.18017,Rivas,1991,03,29.25,24.41
NIC.1802,Carazo,1991,03,33.42,23.41
NIC.1803,Chinandega,1991,03,35.18,24.24
NIC.1804,Chontales,1991,03,30.84,21.49
NIC.1805,Estelí,1991,03,32.09,18.92
NIC.1806,Granada,1991,03,32.1,23.09
NIC.1807,Jinotega,1991,03,29.53,18.31
NIC.1808,León,1991,03,34.98,23.26
NIC.1809,Madriz,1991,03,32.09,18.6
PAN.1911,Bocas del Toro,1991,03,24.39,17.92
PAN.19110,Ngäbe Buglé,1991,03,26.46,19.61
PAN.19111,Panamá,1991,03,28.98,23.58
PAN.19112,Panamá Oeste,1991,03,29.8,23.39
PAN.19113,Veraguas,1991,03,30.13,22.62
PAN.1912,Chiriquí,1991,03,29.3,20.92
PAN.1913,Coclé,1991,03,28.79,22.34
PAN.1914,Colón,1991,03,27.91,23.38
PAN.1915,Darién,1991,03,29.66,23.09
PAN.1916,Emberá,1991,03,29.29,22.72
PAN.1917,Herrera,1991,03,32.23,22.37
PAN.1918,Kuna Yala,1991,03,27.98,24.19
PAN.1919,Los Santos,1991,03,30.98,22.95
SLV.751184,Ahuachapan,1991,03,29.43,20.54
SLV.751185,Cabanas,1991,03,34.18,20.9
SLV.751186,Chalatenango,1991,03,32.68,19.69
SLV.751187,Cuscatlan,1991,03,33.48,20.74
SLV.751188,La Libertad,1991,03,31.4,21.3
SLV.751189,La Paz,1991,03,30.12,22.95
SLV.751190,La Union,1991,03,33.24,22.85
SLV.751191,Morazan,1991,03,33.55,20.04
SLV.751192,San Miguel,1991,03,34.08,22.33
SLV.751193,San Salvador,1991,03,32.71,21.17
SLV.751194,San Vicente,1991,03,33.36,21.44
SLV.751195,Santa Ana,1991,03,32.04,18.92
SLV.751196,Sonsonate,1991,03,29.78,21.09
SLV.751197,Usulutan,1991,03,32.72,23.19
BLZ.28603,Belize,1991,04,30.41,24.89
BLZ.28604,Cayo,1991,04,31.97,22.1
BLZ.28605,Corozal,1991,04,31.19,24.68
BLZ.28606,Orange Walk,1991,04,33.12,23.68
BLZ.28607,Stann Creek,1991,04,29.31,23.69
BLZ.28608,Toledo,1991,04,31.45,23.02
CRI.61981,Alajuela,1991,04,30.16,20.78
CRI.61982,Cartago,1991,04,23.49,14.22
CRI.61983,Guanacaste,1991,04,33.35,23.68
CRI.61984,Heredia,1991,04,28.94,19.95
CRI.61985,Limon,1991,04,26.77,18.99
CRI.61986,Puntarenas,1991,04,27.77,21.26
CRI.61987,San Jose,1991,04,25.51,17.67
GTM.10364821,Guatemala,1991,04,27.76,16.42
GTM.10364822,El Progreso,1991,04,29.5,17.34
GTM.10364823,Sacatepéquez,1991,04,24.73,15.5
GTM.10364824,Chimaltenango,1991,04,24.76,15.09
GTM.10364825,Escuintla,1991,04,29.99,23.15
GTM.10364826,Santa Rosa,1991,04,28.65,20.63
GTM.10364827,Sololá,1991,04,22.62,14.82
GTM.10364828,Totonicapán,1991,04,23.79,11.47
GTM.10364829,Quetzaltenango,1991,04,25.62,16.8
GTM.10364830,Suchitepéquez,1991,04,31.02,22.67
GTM.10364831,Retalhuleu,1991,04,32.68,24.41
GTM.10364832,San Marcos,1991,04,25.03,15.47
GTM.10364833,Huehuetenango,1991,04,25.7,13.2
GTM.10364834,Quiché,1991,04,27.22,15.5
GTM.10364835,Baja Verapaz,1991,04,28.36,16.5
GTM.10364836,Alta Verapaz,1991,04,30.64,19.97
GTM.10364837,Petén,1991,04,35.23,22.9
GTM.10364838,Izabal,1991,04,31.72,22.83
GTM.10364839,Zacapa,1991,04,30.94,20.14
GTM.10364840,Chiquimula,1991,04,29.66,19.01
GTM.10364841,Jalapa,1991,04,28.64,17.31
GTM.10364842,Jutiapa,1991,04,29.82,20.0
HND.1111420,Atlantida,1991,04,30.21,22.57
HND.1111421,Choluteca,1991,04,34.69,23.74
HND.1111422,Colon,1991,04,31.65,21.97
HND.1111423,Comayagua,1991,04,31.61,18.82
HND.1111424,Copan,1991,04,29.58,19.19
HND.1111425,Cortes,1991,04,32.4,22.36
HND.1111426,Francisco Morazan,1991,04,32.21,19.1
HND.1111427,Gracias A Dios,1991,04,30.8,23.3
HND.1111428,Intibuca,1991,04,29.5,17.83
HND.1111429,Islas De Bahia,1991,04,27.17,26.25
HND.1111430,La Paz,1991,04,31.09,18.89
HND.1111431,Lempira,1991,04,29.57,18.49
HND.1111432,Name Unknown,1991,04,27.02,26.12
HND.1111433,Ocotepeque,1991,04,27.86,17.58
HND.1111434,Olancho,1991,04,31.21,19.54
HND.1111435,Paraiso,1991,04,32.36,19.59
HND.1111436,Santa Barbara,1991,04,31.8,20.63
HND.1111437,Valle,1991,04,33.45,24.91
HND.1111438,Yoro,1991,04,32.52,20.18
NIC.1801,Boaco,1991,04,32.02,21.9
NIC.18010,Managua,1991,04,35.6,24.52
NIC.18011,Masaya,1991,04,33.81,23.58
NIC.18012,Matagalpa,1991,04,31.48,20.7
NIC.18013,Nueva Segovia,1991,04,31.93,19.55
NIC.18014,Región Autónoma del Caribe Norte,1991,04,31.11,22.65
NIC.18015,Región Autónoma del Caribe Sur,1991,04,30.44,22.92
NIC.18016,Río San Juan,1991,04,30.75,23.04
NIC.18017,Rivas,1991,04,30.06,25.31
NIC.1802,Carazo,1991,04,34.19,24.6
NIC.1803,Chinandega,1991,04,35.62,25.58
NIC.1804,Chontales,1991,04,31.67,22.71
NIC.1805,Estelí,1991,04,32.72,20.65
NIC.1806,Granada,1991,04,32.76,24.23
NIC.1807,Jinotega,1991,04,30.72,19.91
NIC.1808,León,1991,04,35.75,24.8
NIC.1809,Madriz,1991,04,32.64,20.28
PAN.1911,Bocas del Toro,1991,04,25.14,18.56
PAN.19110,Ngäbe Buglé,1991,04,26.75,20.18
PAN.19111,Panamá,1991,04,28.92,23.93
PAN.19112,Panamá Oeste,1991,04,29.44,23.93
PAN.19113,Veraguas,1991,04,29.95,23.05
PAN.1912,Chiriquí,1991,04,28.82,21.21
PAN.1913,Coclé,1991,04,28.7,22.92
PAN.1914,Colón,1991,04,27.82,23.69
PAN.1915,Darién,1991,04,29.41,23.15
PAN.1916,Emberá,1991,04,29.27,22.79
PAN.1917,Herrera,1991,04,32.03,23.11
PAN.1918,Kuna Yala,1991,04,28.16,24.27
PAN.1919,Los Santos,1991,04,30.64,23.53
SLV.751184,Ahuachapan,1991,04,29.24,22.56
SLV.751185,Cabanas,1991,04,33.37,22.8
SLV.751186,Chalatenango,1991,04,31.75,21.51
SLV.751187,Cuscatlan,1991,04,32.38,22.53
SLV.751188,La Libertad,1991,04,30.63,23.07
SLV.751189,La Paz,1991,04,29.87,24.23
SLV.751190,La Union,1991,04,33.43,24.71
SLV.751191,Morazan,1991,04,33.05,22.13
SLV.751192,San Miguel,1991,04,34.0,24.4
SLV.751193,San Salvador,1991,04,31.76,22.97
SLV.751194,San Vicente,1991,04,32.71,23.23
SLV.751195,Santa Ana,1991,04,31.29,21.07
SLV.751196,Sonsonate,1991,04,29.44,22.92
SLV.751197,Usulutan,1991,04,32.71,24.86
